label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
none,0.0,0.0,0.0,-0.046612322330474854,-0.037164926528930664,-0.028710845191454837,-0.08824294805526733,-0.11169534921646118,-0.0505754400831222,-0.08751261234283447,-0.16783952713012695,-0.07364483669815058,-0.047130584716796875,-0.17683446407318115,-0.09638187781391139,-0.043059468269348145,-0.251356303691864,-0.032667232010936686,-0.04350823163986206,-0.3627942204475403,-0.063993972991085,-0.040847599506378174,-0.4263196587562561,-0.08118826643047328,-0.035432636737823486,-0.48240286111831665,-0.09403850630340571,0.004512906074523926,-0.23465681076049805,-0.03889999658284182,-0.015620708465576172,-0.2667563557624817,-0.09118158862409587,-0.03339207172393799,-0.17472344636917114,-0.09783799693403239,-0.03457111120223999,-0.12174779176712036,-0.08991925910530085,0.04637879133224487,-0.20281612873077393,-0.04928915322241778,0.025453150272369385,-0.21824735403060913,-0.09942959741172785,0.00193101167678833,-0.13335686922073364,-0.08558077857313151,-0.0028874874114990234,-0.09238302707672119,-0.06292241558847422,0.08325564861297607,-0.1600193977355957,-0.062457480732774684,0.06540524959564209,-0.17987996339797974,-0.09183118984518046,0.03825700283050537,-0.12121480703353882,-0.07890871659336085,0.029692411422729492,-0.09171336889266968,-0.0615225446265697
none,0.0,0.0,0.0,-0.048222124576568604,-0.032123863697052,-0.0316564156174195,-0.09116959571838379,-0.08934706449508667,-0.057983600950194614,-0.10327738523483276,-0.14082103967666626,-0.08571250498886229,-0.06826901435852051,-0.159476637840271,-0.1133725470363629,-0.05107450485229492,-0.24351239204406738,-0.035490886723948734,-0.05749446153640747,-0.3547983765602112,-0.07095766574735762,-0.05830651521682739,-0.4226727783679962,-0.09099214286203505,-0.05621063709259033,-0.4791542887687683,-0.10464804381723525,-0.0006746053695678711,-0.23722434043884277,-0.03960277647371413,-0.03295964002609253,-0.2573690414428711,-0.09358469159002425,-0.048126161098480225,-0.1651797890663147,-0.10060653597707869,-0.04562985897064209,-0.11538565158843994,-0.09199537844057204,0.04354363679885864,-0.21289801597595215,-0.04823382706041457,0.007017374038696289,-0.20498090982437134,-0.09799153864975096,-0.012394189834594727,-0.12058496475219727,-0.08301841974849822,-0.012472033500671387,-0.08275830745697021,-0.059009035533620136,0.08191049098968506,-0.175900399684906,-0.06027858839030387,0.04738497734069824,-0.1734853982925415,-0.0874386555015576,0.024108529090881348,-0.11188024282455444,-0.07353528351183058,0.022046685218811035,-0.08329951763153076,-0.054905777281476276
none,0.0,0.0,0.0,-0.04752713441848755,-0.031216681003570557,-0.030834319635317797,-0.0900418758392334,-0.08592426776885986,-0.05630485770015525,-0.10268986225128174,-0.12915009260177612,-0.08245237973241615,-0.06957089900970459,-0.14296787977218628,-0.10809241291789817,-0.05504333972930908,-0.2421480417251587,-0.03877876010446357,-0.06115603446960449,-0.35065120458602905,-0.07283005174903678,-0.06179875135421753,-0.4170554280281067,-0.09193652924804496,-0.05992323160171509,-0.4740661084651947,-0.10583899226693916,-0.0042005181312561035,-0.24096274375915527,-0.04294615667967605,-0.036475956439971924,-0.24676746129989624,-0.09370926079063224,-0.05056411027908325,-0.16032660007476807,-0.10098267403154182,-0.049575209617614746,-0.11502021551132202,-0.09432079699544715,0.039784014225006104,-0.21651893854141235,-0.051110055862949366,0.0018232464790344238,-0.18985110521316528,-0.0956649115374546,-0.01428908109664917,-0.11439985036849976,-0.08174119201211738,-0.013316094875335693,-0.08656179904937744,-0.06112779733447837,0.0765841007232666,-0.17745715379714966,-0.062906474440382,0.04140269756317139,-0.1552363634109497,-0.08685652968196678,0.021662473678588867,-0.09833496809005737,-0.07388556060104179,0.021840035915374756,-0.07777392864227295,-0.05727169346718597
none,0.0,0.0,0.0,-0.04818004369735718,-0.029129862785339355,-0.03156023091268878,-0.09165233373641968,-0.08230292797088623,-0.057493310334209013,-0.10769498348236084,-0.1257028579711914,-0.08374896636796336,-0.07444065809249878,-0.13968122005462646,-0.10964482268882136,-0.05755650997161865,-0.23942142724990845,-0.041347183199647475,-0.06387299299240112,-0.3457679748535156,-0.07565267375302653,-0.06555765867233276,-0.41175711154937744,-0.09525217107129436,-0.0645829439163208,-0.4688432216644287,-0.10955091557097774,-0.0061566829681396484,-0.2403804063796997,-0.04498142740321498,-0.040576815605163574,-0.23992329835891724,-0.09465833744597774,-0.055016160011291504,-0.1543515920639038,-0.10178519031596522,-0.05353248119354248,-0.11097860336303711,-0.09563361099553447,0.03801316022872925,-0.21583276987075806,-0.0524359009285007,-0.0019558072090148926,-0.1852242350578308,-0.0973384155948196,-0.018584370613098145,-0.10998660326004028,-0.0839528217036758,-0.017505109310150146,-0.08254289627075195,-0.06379872551751475,0.0746307373046875,-0.17698043584823608,-0.06344497940135341,0.03794926404953003,-0.1522883176803589,-0.08866964271855693,0.01763969659805298,-0.09424275159835815,-0.07603172949147563,0.01701939105987549,-0.07174432277679443,-0.05942023536753993
none,0.0,0.0,0.0,-0.048463284969329834,-0.026221394538879395,-0.030160770039515228,-0.092537522315979,-0.07944250106811523,-0.05535544849510643,-0.11014431715011597,-0.1236734390258789,-0.08111246697183105,-0.0760771632194519,-0.13416635990142822,-0.10677822701211426,-0.05865156650543213,-0.2364758849143982,-0.04039789013143036,-0.06673234701156616,-0.34394747018814087,-0.07369016132827255,-0.06951409578323364,-0.4110369086265564,-0.09270605466838333,-0.07005941867828369,-0.4674279987812042,-0.10660745970483276,-0.006895661354064941,-0.23662328720092773,-0.044452030430989,-0.04327881336212158,-0.23643094301223755,-0.09315659127707931,-0.056465983390808105,-0.15138113498687744,-0.0993219094681308,-0.05407452583312988,-0.10623615980148315,-0.09258860371585342,0.037236928939819336,-0.2115146517753601,-0.05212267510171387,-0.004997730255126953,-0.18315190076828003,-0.09654168806548569,-0.021507084369659424,-0.10631006956100464,-0.08265765778298828,-0.020586729049682617,-0.07504558563232422,-0.062099434654669494,0.07362323999404907,-0.172430157661438,-0.06318402312274429,0.036186933517456055,-0.14935511350631714,-0.08857361249204132,0.015012383460998535,-0.09081774950027466,-0.07585953197951767,0.012745380401611328,-0.0654248595237732,-0.0590583162712619
none,0.0,0.0,0.0,-0.04891312122344971,-0.026549160480499268,-0.029515664805856545,-0.09363031387329102,-0.07923412322998047,-0.054283151184407075,-0.11271747946739197,-0.122825026512146,-0.07945812285431941,-0.0794796347618103,-0.13339078426361084,-0.10454930156954845,-0.05952554941177368,-0.23673087358474731,-0.040883654509869416,-0.06885617971420288,-0.3428236246109009,-0.07415745199212154,-0.07231193780899048,-0.4096018075942993,-0.09349885374793132,-0.07303160429000854,-0.46590903401374817,-0.10765846610554775,-0.007329821586608887,-0.23815536499023438,-0.044890587930765946,-0.04425537586212158,-0.23456823825836182,-0.09298551619538387,-0.057715654373168945,-0.15035945177078247,-0.09929300636538585,-0.055599749088287354,-0.10493260622024536,-0.09283827037104686,0.036927998065948486,-0.21316760778427124,-0.05231645495184978,-0.007080376148223877,-0.18004173040390015,-0.09604448616990169,-0.023128092288970947,-0.10432398319244385,-0.08247554839142879,-0.02165752649307251,-0.07323282957077026,-0.0622585991073521,0.07308554649353027,-0.17415285110473633,-0.06307930291184505,0.033640503883361816,-0.14840435981750488,-0.08815452993401607,0.013339042663574219,-0.09064388275146484,-0.07559800684937557,0.01189655065536499,-0.06529587507247925,-0.058899489944067795
none,0.0,0.0,0.0,-0.049401044845581055,-0.027456998825073242,-0.029994391914044627,-0.09489667415618896,-0.07860589027404785,-0.05538527582172037,-0.1160949170589447,-0.12201356887817383,-0.08120110173109651,-0.0826258659362793,-0.13356167078018188,-0.10692512531164766,-0.06001359224319458,-0.23797863721847534,-0.03987733561876894,-0.06846696138381958,-0.34287023544311523,-0.07278397221449495,-0.07192373275756836,-0.4089670777320862,-0.09217375059012056,-0.07323402166366577,-0.4643688201904297,-0.10630274106148363,-0.008264303207397461,-0.23875939846038818,-0.04387893069866777,-0.04749351739883423,-0.2364395260810852,-0.09249000538471819,-0.06106001138687134,-0.15315914154052734,-0.09989458609703661,-0.059497058391571045,-0.1044771671295166,-0.09379196454170824,0.035252928733825684,-0.21317648887634277,-0.05133714069012285,-0.011306285858154297,-0.18041539192199707,-0.09590561230066896,-0.02548295259475708,-0.10447394847869873,-0.08341363359573961,-0.023425638675689697,-0.06950509548187256,-0.06331704099062563,0.07097381353378296,-0.17333287000656128,-0.06201393444422365,0.029446721076965332,-0.14915144443511963,-0.08759697068813921,0.010572075843811035,-0.09119868278503418,-0.07549038816574694,0.009839236736297607,-0.0638350248336792,-0.05876810763362528
none,0.0,0.0,0.0,-0.049822211265563965,-0.028575003147125244,-0.028375261688623254,-0.09395956993103027,-0.07788866758346558,-0.05321348015407068,-0.11507773399353027,-0.11959272623062134,-0.07888515968063814,-0.08418154716491699,-0.1317375898361206,-0.10447455126980287,-0.05903118848800659,-0.2365964651107788,-0.03778132353166086,-0.07100456953048706,-0.33885425329208374,-0.07035125721434099,-0.07646143436431885,-0.40324634313583374,-0.08966310251692278,-0.07886528968811035,-0.4575175642967224,-0.10371481556633455,-0.007664203643798828,-0.23852890729904175,-0.04253379929998857,-0.048202335834503174,-0.23478907346725464,-0.09011320699194414,-0.06107628345489502,-0.15106379985809326,-0.09741050679424745,-0.05827838182449341,-0.10178399085998535,-0.09155647386053545,0.03558140993118286,-0.21309566497802734,-0.0506877445075844,-0.012315869331359863,-0.17976760864257812,-0.09416343946197969,-0.025941967964172363,-0.10373300313949585,-0.08150237728098375,-0.022813796997070312,-0.06822580099105835,-0.06161252338627321,0.07072252035140991,-0.17324727773666382,-0.06199220124820215,0.029083430767059326,-0.1501719355583191,-0.0863455899451111,0.009901881217956543,-0.09327876567840576,-0.0738605179283951,0.009352147579193115,-0.06582766771316528,-0.05718835000136835
none,0.0,0.0,0.0,-0.050820231437683105,-0.028128385543823242,-0.030359369717970708,-0.09494674205780029,-0.0752408504486084,-0.05723728334201894,-0.1157265305519104,-0.11515367031097412,-0.08479805385364614,-0.08526420593261719,-0.12197446823120117,-0.11223283504737935,-0.0625644326210022,-0.23541408777236938,-0.03952950706376157,-0.0760384202003479,-0.3376193046569824,-0.07295477484954915,-0.08239507675170898,-0.40123552083969116,-0.09265799915088735,-0.08530652523040771,-0.45476001501083374,-0.10692559277309499,-0.011751711368560791,-0.23886096477508545,-0.04353924562825284,-0.05136311054229736,-0.2303692102432251,-0.09168383573783956,-0.06215864419937134,-0.14401352405548096,-0.09879581724895559,-0.058678627014160156,-0.09591972827911377,-0.09254460876478277,0.03169673681259155,-0.21516340970993042,-0.05120952522052846,-0.014771342277526855,-0.17529886960983276,-0.09412583803428731,-0.02623087167739868,-0.09960907697677612,-0.08110584413303457,-0.022351980209350586,-0.06629478931427002,-0.06099039783372007,0.06699478626251221,-0.17662501335144043,-0.062380478732720235,0.02490544319152832,-0.14748966693878174,-0.08551984375013433,0.007762908935546875,-0.09051191806793213,-0.07266236936344228,0.00867462158203125,-0.06440049409866333,-0.05580286403788648
none,0.0,0.0,0.0,-0.05383116006851196,-0.02657496929168701,-0.028713344356802395,-0.09889894723892212,-0.07175236940383911,-0.05502688953914969,-0.12027430534362793,-0.1113729476928711,-0.08254966954031318,-0.08942186832427979,-0.11762583255767822,-0.11031969705858558,-0.0666513442993164,-0.23184871673583984,-0.037878715193656376,-0.08234798908233643,-0.3334815502166748,-0.07123071769514411,-0.0903361439704895,-0.39778172969818115,-0.09145046839752524,-0.09467846155166626,-0.45113295316696167,-0.10600075939932196,-0.016822338104248047,-0.23791718482971191,-0.04244326496758788,-0.05846536159515381,-0.2222803235054016,-0.0908746279243502,-0.06590533256530762,-0.1356184482574463,-0.0986045233372721,-0.06075233221054077,-0.08557158708572388,-0.09257670561113684,0.026036620140075684,-0.21609753370285034,-0.05049239913263648,-0.022105038166046143,-0.17096787691116333,-0.09338303724565833,-0.029867231845855713,-0.09562575817108154,-0.08085776934662192,-0.024907588958740234,-0.059323787689208984,-0.060853850788262775,0.06089097261428833,-0.17926257848739624,-0.06198739702143996,0.0177994966506958,-0.14607173204421997,-0.08548265764751761,0.003781557083129883,-0.08917766809463501,-0.07306067714729636,0.005976438522338867,-0.06156635284423828,-0.05622451076546042
none,0.0,0.0,0.0,-0.06886687874794006,-0.02043759822845459,-0.02872060219397099,-0.12454381585121155,-0.055585265159606934,-0.057634830275674176,-0.1574709117412567,-0.09164857864379883,-0.0887590831016496,-0.13823217153549194,-0.10797202587127686,-0.11985495294084103,-0.09979128837585449,-0.23387211561203003,-0.03509440998186619,-0.12719598412513733,-0.32629984617233276,-0.0695606132840112,-0.14566469192504883,-0.3874295949935913,-0.09174098427047284,-0.15793779492378235,-0.4361523985862732,-0.1077976709102586,-0.05424731969833374,-0.24898499250411987,-0.04035361463775189,-0.11558479070663452,-0.20351141691207886,-0.0843754446004823,-0.11573025584220886,-0.12337285280227661,-0.09179260189284832,-0.10031428933143616,-0.09566539525985718,-0.08811832571973355,-0.0121002197265625,-0.23181092739105225,-0.04971912483324559,-0.07413893938064575,-0.16263258457183838,-0.0871128177141145,-0.06998476386070251,-0.09789174795150757,-0.07350250686158688,-0.05334293842315674,-0.08023566007614136,-0.05587558428396733,0.023878157138824463,-0.19733279943466187,-0.06358752752294095,-0.030765950679779053,-0.14758121967315674,-0.08630574847211392,-0.03357076644897461,-0.0956161618232727,-0.07487456108083279,-0.019429147243499756,-0.07811522483825684,-0.05917330066313298
none,0.0,0.0,0.0,-0.06483545899391174,-0.012624204158782959,-0.031023690575423757,-0.11987113952636719,-0.04445183277130127,-0.06121717216974787,-0.15909123420715332,-0.07428860664367676,-0.09317620294696383,-0.13498073816299438,-0.0905570387840271,-0.12486059414750628,-0.101715087890625,-0.22246956825256348,-0.038142358982625524,-0.12841233611106873,-0.31776368618011475,-0.07328572320348314,-0.14668422937393188,-0.38059157133102417,-0.09371288316852144,-0.15826261043548584,-0.4316616654396057,-0.10854532765752367,-0.05509233474731445,-0.23920762538909912,-0.042498307401004354,-0.11389663815498352,-0.1893574595451355,-0.09084999012357287,-0.11174598336219788,-0.10635864734649658,-0.09693740504390291,-0.09323897957801819,-0.07788622379302979,-0.09082871871596865,-0.013180673122406006,-0.2228756546974182,-0.051255287700954,-0.07090774178504944,-0.15238571166992188,-0.09416898536092333,-0.06761729717254639,-0.08505451679229736,-0.0803314988554149,-0.05105710029602051,-0.06972670555114746,-0.060644125664296666,0.02219569683074951,-0.19004583358764648,-0.0641429220379024,-0.026046574115753174,-0.13707053661346436,-0.08839259492761187,-0.0304986834526062,-0.08421981334686279,-0.07672420340186648,-0.01932746171951294,-0.06817048788070679,-0.06057064058786921
